epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.63,0.7005,2.40484,0.92214,0.54786,0.34276,0.32594,0.27375,0.57742,2.37327,0.84605,0.000411325,0.000411325,0.000411325
2,40.114,0.70159,1.49077,0.90165,0.77384,0.53515,0.58905,0.45199,0.72553,1.56455,0.92581,0.000811597,0.000811597,0.000811597
